DateKey,ProductKey,RegionKey,ChannelKey,UnitsSold,NetRevenue,COGS,GrossMargin,TradeSpend
2025-04-01,ENG-ORIG,Northeast,Club,1334,29351.2,11740.48,17610.72,3228.63
2025-04-01,ENG-ORIG,Northeast,Convenience,1452,31938.45,12775.38,19163.07,3513.23
2025-04-01,ENG-ORIG,Northeast,Ecommerce,677,14887.9,5955.16,8932.74,1637.67
2025-04-01,ENG-ORIG,Northeast,Foodservice,901,19819.63,7927.85,11891.78,2180.16
2025-04-01,ENG-ORIG,Northeast,Grocery,2261,49747.66,19899.06,29848.6,5472.24
2025-04-01,ENG-ORIG,South,Club,1551,34113.52,13645.41,20468.11,3752.49
2025-04-01,ENG-ORIG,South,Convenience,1746,38412.64,15365.06,23047.58,4225.39
2025-04-01,ENG-ORIG,South,Ecommerce,791,17409.42,6963.77,10445.65,1915.04
2025-04-01,ENG-ORIG,South,Foodservice,1103,24257.64,9703.06,14554.58,2668.34
2025-04-01,ENG-ORIG,South,Grocery,2809,61792.81,24717.12,37075.69,6797.21
2025-04-01,ENG-ORIG,West,Club,1879,41330.4,16532.16,24798.24,4546.34
2025-04-01,ENG-ORIG,West,Convenience,2134,46948.66,18779.46,28169.2,5164.35
2025-04-01,ENG-ORIG,West,Ecommerce,966,21255.37,8502.15,12753.22,2338.09
2025-04-01,ENG-ORIG,West,Foodservice,1303,28657.11,11462.84,17194.27,3152.28
2025-04-01,ENG-ORIG,West,Grocery,3243,71338.73,28535.49,42803.24,7847.26
2025-04-01,ENG-ZERO,Midwest,Club,1164,25605.86,10242.34,15363.52,2816.64
2025-04-01,ENG-ZERO,Midwest,Convenience,1271,27971.48,11188.59,16782.89,3076.86
2025-04-01,ENG-ZERO,Midwest,Ecommerce,574,12620.14,5048.06,7572.08,1388.22
2025-04-01,ENG-ZERO,Midwest,Foodservice,803,17656.57,7062.63,10593.94,1942.22
2025-04-01,ENG-ZERO,Midwest,Grocery,1949,42882.79,17153.12,25729.67,4717.11
2025-04-01,ENG-ZERO,Mountain,Club,791,17412.37,6964.95,10447.42,1915.36
2025-04-01,ENG-ZERO,Mountain,Convenience,867,19079.24,7631.7,11447.54,2098.72
2025-04-01,ENG-ZERO,Mountain,Ecommerce,418,9202.68,3681.07,5521.61,1012.29
2025-04-01,ENG-ZERO,Mountain,Foodservice,579,12734.1,5093.64,7640.46,1400.75
2025-04-01,ENG-ZERO,Mountain,Grocery,1401,30828.61,12331.44,18497.17,3391.15
2025-04-01,ENG-ZERO,Northeast,Club,1029,22632.12,9052.85,13579.27,2489.53
2025-04-01,ENG-ZERO,Northeast,Convenience,1129,24835.6,9934.24,14901.36,2731.92
2025-04-01,ENG-ZERO,Northeast,Ecommerce,510,11218.23,4487.29,6730.94,1234.01
2025-04-01,ENG-ZERO,Northeast,Foodservice,703,15456.7,6182.68,9274.02,1700.24
2025-04-01,ENG-ZERO,Northeast,Grocery,1781,39182.11,15672.84,23509.27,4310.03
2025-04-01,ENG-ZERO,South,Club,1293,28436.08,11374.43,17061.65,3127.97
2025-04-01,ENG-ZERO,South,Convenience,1461,32148.11,12859.24,19288.87,3536.29
2025-04-01,ENG-ZERO,South,Ecommerce,620,13629.49,5451.8,8177.69,1499.24
2025-04-01,ENG-ZERO,South,Foodservice,913,20083.45,8033.38,12050.07,2209.18
2025-04-01,ENG-ZERO,South,Grocery,2097,46135.87,18454.35,27681.52,5074.95
2025-04-01,ENG-ZERO,West,Club,1565,34423.18,13769.27,20653.91,3786.55
2025-04-01,ENG-ZERO,West,Convenience,1706,37524.39,15009.76,22514.63,4127.68
2025-04-01,ENG-ZERO,West,Ecommerce,785,17269.16,6907.66,10361.5,1899.61
2025-04-01,ENG-ZERO,West,Foodservice,1099,24168.55,9667.42,14501.13,2658.54
2025-04-01,ENG-ZERO,West,Grocery,2609,57390.87,22956.35,34434.52,6313.0
2025-04-01,JUC-APPLE,Midwest,Club,2208,35332.75,20492.99,14839.76,3179.95
2025-04-01,JUC-APPLE,Midwest,Convenience,2384,38144.15,22123.61,16020.54,3432.97
2025-04-01,JUC-APPLE,Midwest,Ecommerce,1160,18560.62,10765.16,7795.46,1670.46
2025-04-01,JUC-APPLE,Midwest,Foodservice,1541,24660.13,14302.88,10357.25,2219.41
2025-04-01,JUC-APPLE,Midwest,Grocery,3934,62936.02,36502.89,26433.13,5664.24
2025-04-01,JUC-APPLE,Mountain,Club,1630,26084.1,15128.78,10955.32,2347.57
2025-04-01,JUC-APPLE,Mountain,Convenience,1709,27339.0,15856.62,11482.38,2460.51
2025-04-01,JUC-APPLE,Mountain,Ecommerce,782,12513.79,7258.0,5255.79,1126.24
2025-04-01,JUC-APPLE,Mountain,Foodservice,1079,17271.22,10017.31,7253.91,1554.41
2025-04-01,JUC-APPLE,Mountain,Grocery,2760,44166.61,25616.63,18549.98,3974.99
2025-04-01,JUC-APPLE,Northeast,Club,2081,33300.33,19314.19,13986.14,2997.03
2025-04-01,JUC-APPLE,Northeast,Convenience,2269,36298.59,21053.18,15245.41,3266.87
2025-04-01,JUC-APPLE,Northeast,Ecommerce,988,15808.75,9169.07,6639.68,1422.79
2025-04-01,JUC-APPLE,Northeast,Foodservice,1464,23431.76,13590.42,9841.34,2108.86
2025-04-01,JUC-APPLE,Northeast,Grocery,3521,56343.25,32679.09,23664.16,5070.89
2025-04-01,JUC-APPLE,South,Club,2443,39082.01,22667.57,16414.44,3517.38
2025-04-01,JUC-APPLE,South,Convenience,2783,44521.73,25822.6,18699.13,4006.96
2025-04-01,JUC-APPLE,South,Ecommerce,1234,19744.07,11451.56,8292.51,1776.97
2025-04-01,JUC-APPLE,South,Foodservice,1677,26834.37,15563.93,11270.44,2415.09
2025-04-01,JUC-APPLE,South,Grocery,4207,67313.03,39041.56,28271.47,6058.17
2025-04-01,JUC-APPLE,West,Club,2903,46453.15,26942.83,19510.32,4180.78
2025-04-01,JUC-APPLE,West,Convenience,3142,50272.36,29157.97,21114.39,4524.51
2025-04-01,JUC-APPLE,West,Ecommerce,1511,24176.2,14022.2,10154.0,2175.86
2025-04-01,JUC-APPLE,West,Foodservice,2039,32622.98,18921.33,13701.65,2936.07
2025-04-01,JUC-APPLE,West,Grocery,5053,80848.27,46892.0,33956.27,7276.34
2025-04-01,JUC-MANGO,Midwest,Club,1804,28871.75,16745.61,12126.14,2598.46
2025-04-01,JUC-MANGO,Midwest,Convenience,2013,32205.31,18679.08,13526.23,2898.48
2025-04-01,JUC-MANGO,Midwest,Ecommerce,884,14149.58,8206.76,5942.82,1273.46
2025-04-01,JUC-MANGO,Midwest,Foodservice,1283,20527.69,11906.06,8621.63,1847.49
2025-04-01,JUC-MANGO,Midwest,Grocery,3049,48782.52,28293.86,20488.66,4390.43
2025-04-01,JUC-MANGO,Mountain,Club,1328,21240.13,12319.28,8920.85,1911.61
2025-04-01,JUC-MANGO,Mountain,Convenience,1377,22035.96,12780.86,9255.1,1983.24
2025-04-01,JUC-MANGO,Mountain,Ecommerce,626,10014.33,5808.31,4206.02,901.29
2025-04-01,JUC-MANGO,Mountain,Foodservice,904,14464.53,8389.43,6075.1,1301.81
2025-04-01,JUC-MANGO,Mountain,Grocery,2212,35398.51,20531.14,14867.37,3185.87
2025-04-01,JUC-MANGO,Northeast,Club,1664,26630.19,15445.51,11184.68,2396.72
2025-04-01,JUC-MANGO,Northeast,Convenience,1808,28922.1,16774.82,12147.28,2602.99
2025-04-01,JUC-MANGO,Northeast,Ecommerce,796,12729.76,7383.26,5346.5,1145.68
2025-04-01,JUC-MANGO,Northeast,Foodservice,1122,17948.89,10410.36,7538.53,1615.4
2025-04-01,JUC-MANGO,Northeast,Grocery,2727,43624.17,25302.02,18322.15,3926.18
2025-04-01,JUC-MANGO,South,Club,2069,33111.67,19204.77,13906.9,2980.05
2025-04-01,JUC-MANGO,South,Convenience,2301,36819.8,21355.48,15464.32,3313.78
2025-04-01,JUC-MANGO,South,Ecommerce,972,15550.6,9019.35,6531.25,1399.55
2025-04-01,JUC-MANGO,South,Foodservice,1422,22745.31,13192.28,9553.03,2047.08
2025-04-01,JUC-MANGO,South,Grocery,3396,54331.57,31512.31,22819.26,4889.84
2025-04-01,JUC-MANGO,West,Club,2453,39248.42,22764.08,16484.34,3532.36
2025-04-01,JUC-MANGO,West,Convenience,2604,41669.73,24168.44,17501.29,3750.28
2025-04-01,JUC-MANGO,West,Ecommerce,1162,18588.09,10781.09,7807.0,1672.93
2025-04-01,JUC-MANGO,West,Foodservice,1681,26898.66,15601.22,11297.44,2420.88
2025-04-01,JUC-MANGO,West,Grocery,3970,63516.75,36839.71,26677.04,5716.51
2025-04-01,JUC-ORANGE,Midwest,Club,2549,40785.8,23655.76,17130.04,3670.72
2025-04-01,JUC-ORANGE,Midwest,Convenience,2881,46092.34,26733.56,19358.78,4148.31
2025-04-01,JUC-ORANGE,Midwest,Ecommerce,1370,21926.72,12717.5,9209.22,1973.4
2025-04-01,JUC-ORANGE,Midwest,Foodservice,1797,28755.68,16678.29,12077.39,2588.01
2025-04-01,JUC-ORANGE,Midwest,Grocery,4655,74472.36,43193.97,31278.39,6702.51
2025-04-01,JUC-ORANGE,Mountain,Club,1883,30127.84,17474.15,12653.69,2711.51
2025-04-01,JUC-ORANGE,Mountain,Convenience,2016,32263.05,18712.57,13550.48,2903.67
2025-04-01,JUC-ORANGE,Mountain,Ecommerce,923,14769.95,8566.57,6203.38,1329.3
2025-04-01,JUC-ORANGE,Mountain,Foodservice,1315,21033.24,12199.28,8833.96,1892.99
2025-04-01,JUC-ORANGE,Mountain,Grocery,3140,50244.18,29141.62,21102.56,4521.98
2025-04-01,JUC-ORANGE,Northeast,Club,2428,38853.54,22535.05,16318.49,3496.82
2025-04-01,JUC-ORANGE,Northeast,Convenience,2712,43398.37,25171.05,18227.32,3905.85
2025-04-01,JUC-ORANGE,Northeast,Ecommerce,1188,19015.76,11029.14,7986.62,1711.42
2025-04-01,JUC-ORANGE,Northeast,Foodservice,1659,26549.76,15398.86,11150.9,2389.48
2025-04-01,JUC-ORANGE,Northeast,Grocery,4115,65841.59,38188.12,27653.47,5925.74
2025-04-01,JUC-ORANGE,South,Club,2810,44960.91,26077.33,18883.58,4046.48
2025-04-01,JUC-ORANGE,South,Convenience,3114,49826.67,28899.47,20927.2,4484.4
2025-04-01,JUC-ORANGE,South,Ecommerce,1429,22869.45,13264.28,9605.17,2058.25
2025-04-01,JUC-ORANGE,South,Foodservice,2017,32279.8,18722.28,13557.52,2905.18
2025-04-01,JUC-ORANGE,South,Grocery,4970,79524.22,46124.05,33400.17,7157.18
2025-04-01,JUC-ORANGE,West,Club,3390,54241.93,31460.32,22781.61,4881.77
2025-04-01,JUC-ORANGE,West,Convenience,3689,59027.09,34235.71,24791.38,5312.44
2025-04-01,JUC-ORANGE,West,Ecommerce,1665,26634.33,15447.91,11186.42,2397.09
2025-04-01,JUC-ORANGE,West,Foodservice,2322,37158.29,21551.81,15606.48,3344.25
2025-04-01,JUC-ORANGE,West,Grocery,5834,93347.81,54141.73,39206.08,8401.3
2025-04-01,ROOT-BEER,Midwest,Club,2764,33169.7,18243.34,14926.36,4643.76
2025-04-01,ROOT-BEER,Midwest,Convenience,3103,37238.9,20481.4,16757.5,5213.45
2025-04-01,ROOT-BEER,Midwest,Ecommerce,1395,16741.3,9207.72,7533.58,2343.78
2025-04-01,ROOT-BEER,Midwest,Foodservice,1867,22401.21,12320.67,10080.54,3136.17
2025-04-01,ROOT-BEER,Midwest,Grocery,4600,55197.89,30358.84,24839.05,7727.7
2025-04-01,ROOT-BEER,Mountain,Club,1906,22877.01,12582.36,10294.65,3202.78
2025-04-01,ROOT-BEER,Mountain,Convenience,2199,26391.0,14515.05,11875.95,3694.74
2025-04-01,ROOT-BEER,Mountain,Ecommerce,934,11206.01,6163.31,5042.7,1568.84
2025-04-01,ROOT-BEER,Mountain,Foodservice,1406,16877.26,9282.49,7594.77,2362.82
2025-04-01,ROOT-BEER,Mountain,Grocery,3244,38926.42,21409.53,17516.89,5449.7
2025-04-01,ROOT-BEER,Northeast,Club,2504,30053.87,16529.63,13524.24,4207.54
2025-04-01,ROOT-BEER,Northeast,Convenience,2642,31702.06,17436.13,14265.93,4438.29
2025-04-01,ROOT-BEER,Northeast,Ecommerce,1270,15241.75,8382.96,6858.79,2133.85
2025-04-01,ROOT-BEER,Northeast,Foodservice,1795,21540.9,11847.49,9693.41,3015.73
2025-04-01,ROOT-BEER,Northeast,Grocery,4313,51750.48,28462.76,23287.72,7245.07
2025-04-01,ROOT-BEER,South,Club,2979,35747.69,19661.23,16086.46,5004.68
2025-04-01,ROOT-BEER,South,Convenience,3446,41352.23,22743.73,18608.5,5789.31
2025-04-01,ROOT-BEER,South,Ecommerce,1486,17836.45,9810.05,8026.4,2497.1
2025-04-01,ROOT-BEER,South,Foodservice,2110,25321.22,13926.67,11394.55,3544.97
2025-04-01,ROOT-BEER,South,Grocery,5001,60006.89,33003.79,27003.1,8400.96
2025-04-01,ROOT-BEER,West,Club,3609,43305.37,23817.95,19487.42,6062.75
2025-04-01,ROOT-BEER,West,Convenience,3890,46685.78,25677.18,21008.6,6536.01
2025-04-01,ROOT-BEER,West,Ecommerce,1744,20931.24,11512.18,9419.06,2930.37
2025-04-01,ROOT-BEER,West,Foodservice,2560,30714.53,16892.99,13821.54,4300.03
2025-04-01,ROOT-BEER,West,Grocery,5943,71310.8,39220.94,32089.86,9983.51
2025-04-01,SPK-BERRY,Midwest,Club,1974,27636.68,12436.51,15200.17,2210.93
2025-04-01,SPK-BERRY,Midwest,Convenience,2154,30160.32,13572.14,16588.18,2412.83
2025-04-01,SPK-BERRY,Midwest,Ecommerce,919,12860.37,5787.17,7073.2,1028.83
2025-04-01,SPK-BERRY,Midwest,Foodservice,1353,18944.71,8525.12,10419.59,1515.58
2025-04-01,SPK-BERRY,Midwest,Grocery,3344,46812.06,21065.43,25746.63,3744.96
2025-04-01,SPK-BERRY,Mountain,Club,1287,18021.31,8109.59,9911.72,1441.7
2025-04-01,SPK-BERRY,Mountain,Convenience,1449,20280.69,9126.31,11154.38,1622.46
2025-04-01,SPK-BERRY,Mountain,Ecommerce,668,9358.02,4211.11,5146.91,748.64
2025-04-01,SPK-BERRY,Mountain,Foodservice,931,13040.67,5868.3,7172.37,1043.25
2025-04-01,SPK-BERRY,Mountain,Grocery,2276,31858.79,14336.46,17522.33,2548.7
2025-04-01,SPK-BERRY,Northeast,Club,1690,23665.15,10649.32,13015.83,1893.21
2025-04-01,SPK-BERRY,Northeast,Convenience,1910,26738.89,12032.5,14706.39,2139.11
2025-04-01,SPK-BERRY,Northeast,Ecommerce,841,11779.73,5300.88,6478.85,942.38
2025-04-01,SPK-BERRY,Northeast,Foodservice,1174,16435.57,7396.01,9039.56,1314.85
2025-04-01,SPK-BERRY,Northeast,Grocery,2975,41648.48,18741.82,22906.66,3331.88
2025-04-01,SPK-BERRY,South,Club,2053,28742.79,12934.26,15808.53,2299.42
2025-04-01,SPK-BERRY,South,Convenience,2250,31502.27,14176.02,17326.25,2520.18
2025-04-01,SPK-BERRY,South,Ecommerce,1009,14131.97,6359.39,7772.58,1130.56
2025-04-01,SPK-BERRY,South,Foodservice,1451,20318.27,9143.22,11175.05,1625.46
2025-04-01,SPK-BERRY,South,Grocery,3428,47985.42,21593.44,26391.98,3838.83
2025-04-01,SPK-BERRY,West,Club,2500,35000.95,15750.43,19250.52,2800.08
2025-04-01,SPK-BERRY,West,Convenience,2772,38806.07,17462.73,21343.34,3104.49
2025-04-01,SPK-BERRY,West,Ecommerce,1272,17802.08,8010.94,9791.14,1424.17
2025-04-01,SPK-BERRY,West,Foodservice,1758,24615.21,11076.84,13538.37,1969.22
2025-04-01,SPK-BERRY,West,Grocery,4214,58995.37,26547.92,32447.45,4719.63
2025-04-01,SPK-LIME,Midwest,Club,2013,28188.04,12684.62,15503.42,2255.04
2025-04-01,SPK-LIME,Midwest,Convenience,2155,30166.38,13574.87,16591.51,2413.31
2025-04-01,SPK-LIME,Midwest,Ecommerce,1006,14082.62,6337.18,7745.44,1126.61
2025-04-01,SPK-LIME,Midwest,Foodservice,1429,20009.11,9004.1,11005.01,1600.73
2025-04-01,SPK-LIME,Midwest,Grocery,3384,47375.17,21318.83,26056.34,3790.01
2025-04-01,SPK-LIME,Mountain,Club,1385,19389.54,8725.29,10664.25,1551.16
2025-04-01,SPK-LIME,Mountain,Convenience,1577,22072.15,9932.47,12139.68,1765.77
2025-04-01,SPK-LIME,Mountain,Ecommerce,690,9653.08,4343.89,5309.19,772.25
2025-04-01,SPK-LIME,Mountain,Foodservice,989,13844.64,6230.09,7614.55,1107.57
2025-04-01,SPK-LIME,Mountain,Grocery,2367,33133.44,14910.05,18223.39,2650.68
2025-04-01,SPK-LIME,Northeast,Club,1769,24766.67,11145.0,13621.67,1981.33
2025-04-01,SPK-LIME,Northeast,Convenience,2064,28896.05,13003.22,15892.83,2311.68
2025-04-01,SPK-LIME,Northeast,Ecommerce,939,13152.51,5918.63,7233.88,1052.2
2025-04-01,SPK-LIME,Northeast,Foodservice,1270,17785.79,8003.61,9782.18,1422.86
2025-04-01,SPK-LIME,Northeast,Grocery,3000,42003.76,18901.69,23102.07,3360.3
2025-04-01,SPK-LIME,South,Club,2181,30530.73,13738.83,16791.9,2442.46
2025-04-01,SPK-LIME,South,Convenience,2400,33606.28,15122.83,18483.45,2688.5
2025-04-01,SPK-LIME,South,Ecommerce,1116,15627.39,7032.33,8595.06,1250.19
2025-04-01,SPK-LIME,South,Foodservice,1513,21186.03,9533.71,11652.32,1694.88
2025-04-01,SPK-LIME,South,Grocery,3637,50920.22,22914.1,28006.12,4073.62
2025-04-01,SPK-LIME,West,Club,2602,36422.41,16390.08,20032.33,2913.79
2025-04-01,SPK-LIME,West,Convenience,2867,40133.58,18060.11,22073.47,3210.69
2025-04-01,SPK-LIME,West,Ecommerce,1302,18225.13,8201.31,10023.82,1458.01
2025-04-01,SPK-LIME,West,Foodservice,1792,25093.39,11292.03,13801.36,2007.47
2025-04-01,SPK-LIME,West,Grocery,4543,63606.06,28622.73,34983.33,5088.48
2025-04-01,SPK-PLAIN,Midwest,Club,1448,20278.78,9125.45,11153.33,1622.3
2025-04-01,SPK-PLAIN,Midwest,Convenience,1646,23044.6,10370.07,12674.53,1843.57
2025-04-01,SPK-PLAIN,Midwest,Ecommerce,754,10559.33,4751.7,5807.63,844.75
2025-04-01,SPK-PLAIN,Midwest,Foodservice,1002,14022.56,6310.15,7712.41,1121.8
2025-04-01,SPK-PLAIN,Midwest,Grocery,2455,34368.89,15466.0,18902.89,2749.51
2025-04-01,SPK-PLAIN,Mountain,Club,1021,14288.82,6429.97,7858.85,1143.11
2025-04-01,SPK-PLAIN,Mountain,Convenience,1131,15832.29,7124.53,8707.76,1266.58
2025-04-01,SPK-PLAIN,Mountain,Ecommerce,504,7053.28,3173.98,3879.3,564.26
2025-04-01,SPK-PLAIN,Mountain,Foodservice,697,9753.33,4389.0,5364.33,780.27
2025-04-01,SPK-PLAIN,Mountain,Grocery,1697,23757.18,10690.73,13066.45,1900.57
2025-04-01,SPK-PLAIN,Northeast,Club,1344,18809.91,8464.46,10345.45,1504.79
2025-04-01,SPK-PLAIN,Northeast,Convenience,1477,20680.06,9306.03,11374.03,1654.4
2025-04-01,SPK-PLAIN,Northeast,Ecommerce,676,9467.04,4260.17,5206.87,757.36
2025-04-01,SPK-PLAIN,Northeast,Foodservice,933,13059.9,5876.95,7182.95,1044.79
2025-04-01,SPK-PLAIN,Northeast,Grocery,2229,31207.74,14043.48,17164.26,2496.62
2025-04-01,SPK-PLAIN,South,Club,1539,21549.08,9697.09,11851.99,1723.93
2025-04-01,SPK-PLAIN,South,Convenience,1729,24203.26,10891.47,13311.79,1936.26
2025-04-01,SPK-PLAIN,South,Ecommerce,803,11236.82,5056.57,6180.25,898.95
2025-04-01,SPK-PLAIN,South,Foodservice,1125,15746.95,7086.13,8660.82,1259.76
2025-04-01,SPK-PLAIN,South,Grocery,2791,39069.64,17581.34,21488.3,3125.57
2025-04-01,SPK-PLAIN,West,Club,1910,26739.51,12032.78,14706.73,2139.16
2025-04-01,SPK-PLAIN,West,Convenience,2007,28092.34,12641.55,15450.79,2247.39
2025-04-01,SPK-PLAIN,West,Ecommerce,954,13350.64,6007.79,7342.85,1068.05
2025-04-01,SPK-PLAIN,West,Foodservice,1305,18272.03,8222.41,10049.62,1461.76
2025-04-01,SPK-PLAIN,West,Grocery,3321,46491.8,20921.31,25570.49,3719.34
2025-04-01,STL-1L,Midwest,Club,19606,176451.58,109399.98,67051.6,10587.09
2025-04-01,STL-1L,Midwest,Convenience,5001,45011.6,27907.19,17104.41,2700.7
2025-04-01,STL-1L,Midwest,Ecommerce,2437,21936.05,13600.35,8335.7,1316.16
2025-04-01,STL-1L,Midwest,Foodservice,3271,29435.63,18250.09,11185.54,1766.14
2025-04-01,STL-1L,Midwest,Grocery,8011,72101.24,44702.77,27398.47,4326.07
2025-04-01,STL-1L,Mountain,Club,3260,29340.5,18191.11,11149.39,1760.43
2025-04-01,STL-1L,Mountain,Convenience,3552,31970.75,19821.87,12148.88,1918.24
2025-04-01,STL-1L,Mountain,Ecommerce,1669,15021.96,9313.62,5708.34,901.32
2025-04-01,STL-1L,Mountain,Foodservice,2297,20672.19,12816.76,7855.43,1240.33
2025-04-01,STL-1L,Mountain,Grocery,5653,50880.12,31545.67,19334.45,3052.81
2025-04-01,STL-1L,Northeast,Club,4151,37362.8,23164.94,14197.86,2241.77
2025-04-01,STL-1L,Northeast,Convenience,4563,41065.31,25460.49,15604.82,2463.92
2025-04-01,STL-1L,Northeast,Ecommerce,2078,18702.6,11595.61,7106.99,1122.16
2025-04-01,STL-1L,Northeast,Foodservice,2888,25989.37,16113.41,9875.96,1559.36
2025-04-01,STL-1L,Northeast,Grocery,7330,65969.55,40901.12,25068.43,3958.17
2025-04-01,STL-1L,South,Club,5026,45237.3,28047.13,17190.17,2714.24
2025-04-01,STL-1L,South,Convenience,5850,52646.28,32640.69,20005.59,3158.78
2025-04-01,STL-1L,South,Ecommerce,2703,24327.17,15082.85,9244.32,1459.63
2025-04-01,STL-1L,South,Foodservice,3571,32140.62,19927.18,12213.44,1928.44
2025-04-01,STL-1L,South,Grocery,9041,81369.8,50449.28,30920.52,4882.19
2025-04-01,STL-1L,West,Club,6089,54801.93,33977.2,20824.73,3288.12
2025-04-01,STL-1L,West,Convenience,6779,61013.25,37828.21,23185.04,3660.8
2025-04-01,STL-1L,West,Ecommerce,3001,27005.93,16743.68,10262.25,1620.36
2025-04-01,STL-1L,West,Foodservice,4406,39657.29,24587.52,15069.77,2379.44
2025-04-01,STL-1L,West,Grocery,10154,91383.42,56657.72,34725.7,5483.01
2025-04-01,STL-500,Midwest,Club,5159,46427.7,28785.17,17642.53,2785.66
2025-04-01,STL-500,Midwest,Convenience,5575,50175.29,31108.68,19066.61,3010.52
2025-04-01,STL-500,Midwest,Ecommerce,2486,22376.27,13873.29,8502.98,1342.58
2025-04-01,STL-500,Midwest,Foodservice,3638,32739.42,20298.44,12440.98,1964.37
2025-04-01,STL-500,Midwest,Grocery,8327,74943.76,46465.13,28478.63,4496.63
2025-04-01,STL-500,Mountain,Club,3609,32484.01,20140.09,12343.92,1949.04
2025-04-01,STL-500,Mountain,Convenience,3837,34531.96,21409.82,13122.14,2071.92
2025-04-01,STL-500,Mountain,Ecommerce,1819,16375.0,10152.5,6222.5,982.5
2025-04-01,STL-500,Mountain,Foodservice,2414,21729.93,13472.56,8257.37,1303.8
2025-04-01,STL-500,Mountain,Grocery,6110,54987.66,34092.35,20895.31,3299.26
2025-04-01,STL-500,Northeast,Club,4639,41753.65,25887.26,15866.39,2505.22
2025-04-01,STL-500,Northeast,Convenience,4866,43791.55,27150.76,16640.79,2627.49
2025-04-01,STL-500,Northeast,Ecommerce,2323,20909.96,12964.18,7945.78,1254.6
2025-04-01,STL-500,Northeast,Foodservice,3181,28625.66,17747.91,10877.75,1717.54
2025-04-01,STL-500,Northeast,Grocery,7618,68558.96,42506.56,26052.4,4113.54
2025-04-01,STL-500,South,Club,5544,49892.41,30933.29,18959.12,2993.54
2025-04-01,STL-500,South,Convenience,5916,53248.04,33013.78,20234.26,3194.88
2025-04-01,STL-500,South,Ecommerce,2864,25772.77,15979.12,9793.65,1546.37
2025-04-01,STL-500,South,Foodservice,3873,34857.86,21611.87,13245.99,2091.47
2025-04-01,STL-500,South,Grocery,9227,83041.19,51485.54,31555.65,4982.47
2025-04-01,STL-500,West,Club,6864,61771.56,38298.37,23473.19,3706.29
2025-04-01,STL-500,West,Convenience,7385,66461.23,41205.96,25255.27,3987.67
2025-04-01,STL-500,West,Ecommerce,3223,29009.97,17986.18,11023.79,1740.6
2025-04-01,STL-500,West,Foodservice,4742,42678.61,26460.74,16217.87,2560.72
2025-04-01,STL-500,West,Grocery,11236,101123.8,62696.76,38427.04,6067.43
2025-05-01,COLA-CHERRY,Midwest,Club,2885,34623.3,19042.81,15580.49,4847.26
2025-05-01,COLA-CHERRY,Midwest,Convenience,3348,40174.85,22096.17,18078.68,5624.48
2025-05-01,COLA-CHERRY,Midwest,Ecommerce,1444,17330.76,9531.92,7798.84,2426.31
2025-05-01,COLA-CHERRY,Midwest,Foodservice,2092,25102.39,13806.31,11296.08,3514.33
2025-05-01,COLA-CHERRY,Midwest,Grocery,5132,61589.95,33874.47,27715.48,8622.59
2025-05-01,COLA-CHERRY,Mountain,Club,2129,25551.08,14053.09,11497.99,3577.15
2025-05-01,COLA-CHERRY,Mountain,Convenience,2379,28545.18,15699.85,12845.33,3996.33
2025-05-01,COLA-CHERRY,Mountain,Ecommerce,1017,12201.82,6711.0,5490.82,1708.25
2025-05-01,COLA-CHERRY,Mountain,Foodservice,1457,17478.34,9613.09,7865.25,2446.97
2025-05-01,COLA-CHERRY,Mountain,Grocery,3482,41780.12,22979.07,18801.05,5849.22
2025-05-01,COLA-CHERRY,Northeast,Club,2654,31846.81,17515.75,14331.06,4458.55
2025-05-01,COLA-CHERRY,Northeast,Convenience,2961,35532.35,19542.79,15989.56,4974.53
2025-05-01,COLA-CHERRY,Northeast,Ecommerce,1299,15591.84,8575.51,7016.33,2182.86
2025-05-01,COLA-CHERRY,Northeast,Foodservice,1914,22969.02,12632.96,10336.06,3215.66
2025-05-01,COLA-CHERRY,Northeast,Grocery,4690,56277.86,30952.82,25325.04,7878.9
2025-05-01,COLA-CHERRY,South,Club,3246,38953.46,21424.4,17529.06,5453.48
2025-05-01,COLA-CHERRY,South,Convenience,3548,42574.88,23416.18,19158.7,5960.48
2025-05-01,COLA-CHERRY,South,Ecommerce,1702,20424.15,11233.28,9190.87,2859.38
2025-05-01,COLA-CHERRY,South,Foodservice,2296,27557.29,15156.51,12400.78,3858.02
2025-05-01,COLA-CHERRY,South,Grocery,5596,67157.24,36936.48,30220.76,9402.01
2025-05-01,COLA-CHERRY,West,Club,3959,47506.18,26128.4,21377.78,6650.87
2025-05-01,COLA-CHERRY,West,Convenience,4207,50480.13,27764.07,22716.06,7067.22
2025-05-01,COLA-CHERRY,West,Ecommerce,1907,22888.01,12588.41,10299.6,3204.32
2025-05-01,COLA-CHERRY,West,Foodservice,2678,32134.5,17673.98,14460.52,4498.83
2025-05-01,COLA-CHERRY,West,Grocery,6678,80130.91,44072.0,36058.91,11218.33
2025-05-01,COLA-DIET,Midwest,Club,14869,178422.13,98132.17,80289.96,24979.1
2025-05-01,COLA-DIET,Midwest,Convenience,3956,47470.66,26108.86,21361.8,6645.89
2025-05-01,COLA-DIET,Midwest,Ecommerce,1853,22233.84,12228.61,10005.23,3112.74
2025-05-01,COLA-DIET,Midwest,Foodservice,2496,29953.03,16474.17,13478.86,4193.42
